"","1","2","3","4","5","6","7","8","Gene"
"11583",0,0,0,0,0,0,0,0,"Tigd3"
"11584",0,2,0,0,0,2,0,1,"Timeless"
"11585",4,3,2,2,2,1,5,6,"Timm10"
"11586",1,5,16,3,2,7,5,5,"Timm13"
"11587",4,1,8,0,10,5,8,0,"Timm17a"
"11588",2,1,0,12,1,0,6,2,"Timm17b"
"11589",2,3,0,5,0,2,1,1,"Timm22"
"11590",7,6,4,0,2,7,9,1,"Timm23"
"11591",5,3,2,1,1,4,4,0,"Timm44"
"11592",4,3,1,2,4,6,9,0,"Timm50"
"11593",3,3,0,0,1,0,0,5,"Timm8a1"
"11594",1,9,8,5,4,20,10,9,"Timm8b"
"11595",1,0,0,1,1,5,0,5,"Timm9"
"11596",0,6,0,0,0,0,0,0,"Timp1"
"11597",5,0,14,9,7,50,10,19,"Timp2"
"11598",38,8,4,0,0,2,11,3,"Timp3"
"11599",9,0,22,0,1,0,23,8,"Timp4"
"11600",0,2,0,0,0,0,0,0,"Tinagl1"
"11601",1,0,0,0,0,0,4,2,"Tinf2"
"11602",24,8,0,0,0,6,4,5,"Tiparp"
"11603",2,2,2,0,0,4,2,4,"Tipin"
"11604",0,1,4,1,1,0,1,0,"Tiprl"
"11605",0,0,0,0,0,0,0,0,"Tirap"
"11606",4,4,13,2,3,0,2,3,"Tjap1"
"11607",11,13,3,2,2,0,3,3,"Tjp1"
"11608",14,1,2,0,2,0,4,3,"Tjp2"
"11609",0,1,0,0,0,0,1,0,"Tk1"
"11610",1,1,0,5,0,2,3,2,"Tk2"
"11611",12,2,22,10,8,13,12,24,"Tkt"
"11612",46,0,1,0,1,0,8,4,"Tlcd1"
"11613",1,6,1,0,3,0,1,1,"Tle1"
"11614",2,0,2,0,1,3,3,0,"Tle2"
"11615",3,1,3,1,1,2,2,6,"Tle3"
"11616",8,0,2,1,0,1,6,1,"Tle4"
"11617",0,0,0,0,0,0,0,0,"Tle6"
"11618",0,4,1,0,1,7,6,6,"Tlk1"
"11619",2,2,0,0,0,1,4,0,"Tlk2"
"11620",1,1,3,8,3,0,4,5,"Tln1"
"11621",0,0,0,0,0,0,1,1,"Tln2"
"11622",0,0,0,2,0,0,0,0,"Tlr1"
"11623",0,0,0,0,0,0,0,0,"Tlr12"
"11624",0,0,0,9,0,0,0,0,"Tlr13"
"11625",0,0,0,18,0,0,0,5,"Tlr2"
"11626",1,2,0,0,0,0,0,0,"Tlr3"
"11627",0,0,0,0,0,0,0,0,"Tlr4"
"11628",0,0,0,0,0,0,0,0,"Tlr5"
"11629",0,0,0,0,0,0,0,0,"Tlr6"
"11630",0,0,0,32,0,0,0,0,"Tlr7"
"11631",0,0,0,1,0,0,0,0,"Tlr9"
"11632",2,3,2,0,3,0,0,4,"Tm2d1"
"11633",8,6,3,6,5,10,21,8,"Tm2d2"
"11634",7,12,3,2,1,2,3,5,"Tm2d3"
"11635",0,25,0,0,0,0,0,2,"Tm4sf1"
"11636",0,5,0,5,0,1,0,3,"Tm6sf1"
"11637",26,2,5,1,10,2,2,10,"Tm7sf2"
"11638",3,4,6,2,10,3,12,4,"Tm7sf3"
"11639",12,4,1,1,1,1,3,6,"Tm9sf1"
"11640",13,9,16,6,6,6,19,12,"Tm9sf2"
"11641",9,2,6,3,2,9,10,15,"Tm9sf3"
"11642",6,0,2,3,3,5,2,8,"Tm9sf4"
"11643",10,2,22,1,13,2,2,1,"Tmbim1"
"11644",10,6,15,6,7,10,8,3,"Tmbim4"
"11645",31,16,26,30,44,16,46,37,"Tmbim6"
"11646",0,0,0,0,0,0,0,0,"Tmc4"
"11647",0,3,1,7,0,0,0,0,"Tmc6"
"11648",6,8,0,2,1,3,0,4,"Tmc7"
"11649",0,0,0,0,0,0,0,0,"Tmc8"
"11650",1,0,1,0,2,0,4,0,"Tmcc1"
"11651",2,0,4,1,10,4,3,20,"Tmcc2"
"11652",2,1,9,3,6,0,2,2,"Tmcc3"
"11653",1,1,4,1,0,0,3,3,"Tmco1"
"11654",2,1,6,1,0,2,5,1,"Tmco3"
"11655",0,0,0,0,0,0,0,0,"Tmco4"
"11656",3,0,2,1,0,0,0,2,"Tmco6"
"11657",5,1,3,1,3,0,5,0,"Tmed1"
"11658",4,5,9,4,4,3,15,12,"Tmed10"
"11659",4,4,27,8,5,7,8,19,"Tmed2"
"11660",7,3,4,4,4,3,12,3,"Tmed3"
"11661",8,8,19,5,5,5,30,8,"Tmed4"
"11662",17,3,6,1,1,1,5,5,"Tmed5"
"11663",11,7,17,3,2,9,13,13,"Tmed7"
"11664",2,0,2,0,0,2,5,5,"Tmed8"
"11665",23,12,8,9,4,7,25,13,"Tmed9"
"11666",4,2,12,0,20,14,10,19,"Tmeff1"
"11667",0,0,23,0,41,2,8,6,"Tmeff2"
"11668",15,0,1,1,0,2,28,10,"Tmem100"
"11669",2,1,8,0,1,1,10,7,"Tmem101"
"11670",2,0,0,7,1,0,1,1,"Tmem104"
"11671",0,0,0,1,0,0,0,0,"Tmem106a"
"11672",10,0,9,1,1,3,17,7,"Tmem106b"
"11673",0,3,7,3,1,5,2,0,"Tmem106c"
"11674",0,0,0,0,0,0,2,2,"Tmem107"
"11675",1,0,29,0,1,2,0,1,"Tmem108"
"11676",4,5,3,9,2,2,12,2,"Tmem109"
"11677",1,2,1,3,0,3,5,3,"Tmem11"
"11678",2,2,2,0,0,0,0,3,"Tmem110"
"11679",11,5,32,6,9,3,14,8,"Tmem111"
"11680",8,4,1,1,0,8,1,2,"Tmem115"
"11681",0,0,1,0,1,4,0,3,"Tmem117"
"11682",0,0,0,215,2,0,1,1,"Tmem119"
"11683",5,1,0,5,1,6,5,9,"Tmem120a"
"11684",1,1,2,1,3,2,1,0,"Tmem120b"
"11685",1,0,2,0,3,2,4,2,"Tmem121"
"11686",3,4,7,2,4,1,0,3,"Tmem123"
"11687",0,0,3,0,25,0,0,0,"Tmem125"
"11688",3,6,4,2,0,5,8,6,"Tmem126a"
"11689",1,0,1,0,0,1,2,0,"Tmem126b"
"11690",3,2,8,2,2,15,8,3,"Tmem127"
"11691",3,22,12,3,4,13,6,11,"Tmem128"
"11692",1,0,2,2,1,1,3,1,"Tmem129"
"11693",0,0,0,0,0,75,1,9,"Tmem130"
"11694",1,1,0,2,0,1,0,6,"Tmem131"
"11695",1,3,2,2,2,7,7,11,"Tmem132a"
"11696",1,0,9,0,0,1,9,6,"Tmem132b"
"11697",0,0,0,0,0,0,0,0,"Tmem132c"
"11698",0,0,3,0,0,0,1,0,"Tmem132d"
"11699",0,0,0,0,0,0,4,0,"Tmem132e"
"11700",3,12,1,7,0,5,3,5,"Tmem134"
"11701",7,0,0,3,3,7,5,3,"Tmem135"
"11702",0,0,0,0,0,0,1,1,"Tmem136"
"11703",2,1,2,0,0,0,1,4,"Tmem138"
"11704",0,0,0,3,0,0,0,0,"Tmem140"
"11705",1,1,22,3,31,0,2,1,"Tmem141"
"11706",1,0,0,0,0,2,4,0,"Tmem143"
"11707",6,0,0,0,1,0,7,1,"Tmem144"
"11708",0,0,2,0,0,24,5,7,"Tmem145"
"11709",4,13,5,7,8,5,20,12,"Tmem147"
"11710",2,0,1,0,0,1,1,3,"Tmem149"
"11711",3,0,1,0,0,1,4,1,"Tmem14a"
"11712",2,17,11,9,7,4,14,9,"Tmem14c"
"11713",1,0,0,1,1,0,1,3,"Tmem150a"
"11714",0,0,0,0,0,0,1,6,"Tmem150c"
"11715",0,0,7,0,38,7,2,0,"Tmem151a"
"11716",0,0,0,1,0,1,0,17,"Tmem151b"
"11717",0,2,0,0,0,0,0,1,"Tmem154"
"11718",0,1,4,0,0,22,3,11,"Tmem158"
"11719",0,11,11,1,5,0,0,0,"Tmem159"
"11720",3,5,7,8,2,8,5,16,"Tmem160"
"11721",4,7,4,0,2,2,4,3,"Tmem161a"
"11722",15,4,2,0,0,3,3,1,"Tmem161b"
"11723",0,0,129,0,18,22,14,5,"Tmem163"
"11724",7,1,0,2,0,3,5,5,"Tmem164"
"11725",7,5,3,0,1,6,3,2,"Tmem165"
"11726",0,0,0,0,1,2,1,5,"Tmem167"
"11727",5,3,0,1,1,14,9,3,"Tmem167b"
"11728",0,2,0,0,0,2,1,1,"Tmem168"
"11729",0,0,0,0,0,2,0,2,"Tmem169"
"11730",0,0,1,0,0,0,4,0,"Tmem17"
"11731",0,2,0,0,4,0,3,0,"Tmem170"
"11732",3,0,0,0,0,4,3,11,"Tmem170b"
"11733",0,3,0,22,0,0,3,2,"Tmem173"
"11734",4,0,1,1,2,2,5,2,"Tmem175"
"11735",9,4,1,15,0,1,16,3,"Tmem176a"
"11736",16,20,26,67,2,6,62,15,"Tmem176b"
"11737",0,0,1,0,1,4,1,3,"Tmem178"
"11738",0,0,1,0,1,3,22,4,"Tmem179"
"11739",5,6,2,11,0,0,4,2,"Tmem179b"
"11740",2,3,0,0,1,0,4,1,"Tmem18"
"11741",1,0,2,0,1,1,1,2,"Tmem180"
"11742",4,0,2,0,4,5,8,0,"Tmem181a"
"11743",4,0,2,0,0,14,2,1,"Tmem181b-ps"
"11744",0,0,0,0,0,5,1,0,"Tmem181d-ps"
"11745",5,6,6,2,2,9,8,6,"Tmem183a"
"11746",7,11,2,6,2,9,10,8,"Tmem184b"
"11747",4,1,7,0,2,3,4,6,"Tmem184c"
"11748",2,2,0,5,0,0,1,1,"Tmem185b"
"11749",7,0,0,0,0,2,0,1,"Tmem186"
"11750",5,1,0,0,0,2,4,4,"Tmem188"
"11751",3,1,6,4,11,4,6,7,"Tmem189"
"11752",0,0,2,2,2,12,2,3,"Tmem19"
"11753",3,0,1,0,0,4,2,9,"Tmem191c"
"11754",3,4,3,3,4,1,2,2,"Tmem192"
"11755",0,0,0,0,0,0,1,3,"Tmem194"
"11756",0,0,0,0,0,0,2,3,"Tmem194b"
"11757",0,0,0,0,0,0,5,0,"Tmem196"
"11758",2,0,2,0,0,8,2,5,"Tmem198"
"11759",1,1,3,1,2,2,3,3,"Tmem199"
"11760",0,0,1,0,1,0,1,3,"Tmem2"
"11761",0,0,0,0,0,0,0,0,"Tmem20"
"11762",0,0,0,0,0,3,0,0,"Tmem200a"
"11763",0,0,0,0,0,0,1,0,"Tmem200b"
"11764",0,0,0,0,0,0,0,3,"Tmem200c"
"11765",1,4,0,0,0,3,1,2,"Tmem201"
"11766",2,7,3,2,1,6,2,2,"Tmem203"
"11767",0,14,0,3,0,0,0,2,"Tmem204"
"11768",7,1,8,3,5,2,12,0,"Tmem205"
"11769",1,1,0,5,0,2,0,0,"Tmem206"
"11770",10,6,9,1,12,6,6,3,"Tmem208"
"11771",5,2,0,1,2,1,1,1,"Tmem209"
"11772",0,0,0,0,0,0,0,1,"Tmem212"
"11773",3,2,6,7,4,1,6,3,"Tmem214"
"11774",0,1,0,0,0,0,3,0,"Tmem216"
"11775",9,6,1,0,0,2,1,0,"Tmem218"
"11776",0,5,0,2,7,0,6,4,"Tmem219"
"11777",0,0,0,0,0,3,0,1,"Tmem22"
"11778",5,3,11,8,8,13,1,9,"Tmem222"
"11779",12,18,23,0,12,6,37,20,"Tmem223"
"11780",9,0,0,0,0,0,5,3,"Tmem229a"
"11781",0,0,2,1,0,0,6,7,"Tmem229b"
"11782",0,0,0,0,0,0,0,0,"Tmem231"
"11783",1,0,3,0,0,4,0,5,"Tmem25"
"11784",0,0,0,0,0,0,0,1,"Tmem28"
"11785",1,0,3,0,0,8,0,8,"Tmem29"
"11786",10,9,12,4,15,13,27,13,"Tmem30a"
"11787",1,2,14,0,4,8,6,3,"Tmem33"
"11788",1,0,4,0,0,6,5,19,"Tmem35"
"11789",0,4,0,5,0,0,0,0,"Tmem37"
"11790",1,0,3,0,1,1,3,2,"Tmem38a"
"11791",0,0,5,0,0,0,0,0,"Tmem38b"
"11792",0,2,1,5,0,0,2,3,"Tmem39a"
"11793",0,1,1,2,0,0,1,1,"Tmem39b"
"11794",0,0,0,1,0,0,0,0,"Tmem40"
"11795",0,1,0,1,0,2,0,0,"Tmem41a"
"11796",6,0,2,0,2,1,9,5,"Tmem41b"
"11797",1,0,3,1,0,0,2,3,"Tmem42"
"11798",4,2,3,1,3,9,2,1,"Tmem43"
"11799",13,6,0,1,0,0,1,2,"Tmem44"
"11800",10,3,0,0,0,17,3,15,"Tmem47"
"11801",1,1,0,0,0,3,1,4,"Tmem48"
"11802",2,5,1,0,1,2,11,1,"Tmem5"
"11803",10,20,9,24,8,17,39,7,"Tmem50a"
"11804",1,4,5,9,13,9,14,7,"Tmem50b"
"11805",4,0,0,0,0,0,0,0,"Tmem51"
"11806",0,0,0,5,0,0,0,0,"Tmem52"
"11807",2,0,0,0,0,0,0,0,"Tmem53"
"11808",8,1,3,0,0,9,1,3,"Tmem55a"
"11809",3,2,5,8,5,4,2,4,"Tmem55b"
"11810",4,0,0,0,0,0,2,1,"Tmem56"
"11811",1,3,1,1,1,9,6,5,"Tmem57"
"11812",49,18,33,17,28,47,33,27,"Tmem59"
"11813",0,0,0,0,1,15,1,3,"Tmem59l"
"11814",3,2,2,1,5,1,3,1,"Tmem60"
"11815",1,0,0,0,0,4,3,3,"Tmem62"
"11816",2,2,10,48,6,0,2,1,"Tmem63a"
"11817",26,2,10,1,9,12,16,13,"Tmem63b"
"11818",0,0,0,0,0,1,0,3,"Tmem63c"
"11819",3,7,2,3,0,1,7,8,"Tmem64"
"11820",5,4,4,1,1,17,6,8,"Tmem65"
"11821",28,57,19,44,23,29,14,21,"Tmem66"
"11822",9,1,0,0,0,0,1,1,"Tmem67"
"11823",5,1,2,1,0,4,1,13,"Tmem68"
"11824",0,0,0,0,0,0,0,0,"Tmem69"
"11825",2,3,0,0,2,4,1,6,"Tmem70"
"11826",0,0,0,0,0,0,0,0,"Tmem71"
"11827",0,0,0,1,0,0,1,2,"Tmem8"
"11828",3,0,6,0,5,1,0,6,"Tmem80"
"11829",1,0,0,0,1,0,0,0,"Tmem81"
"11830",0,0,0,0,0,0,0,0,"Tmem82"
"11831",8,3,11,3,3,27,9,10,"Tmem85"
"11832",3,7,1,32,0,2,3,2,"Tmem86a"
"11833",0,0,3,0,0,2,1,0,"Tmem86b"
"11834",3,4,3,0,2,0,4,0,"Tmem87a"
"11835",3,1,0,0,0,2,3,1,"Tmem87b"
"11836",0,1,0,0,0,0,0,0,"Tmem88"
"11837",0,0,24,0,62,0,0,0,"Tmem88b"
"11838",1,0,2,0,0,11,0,1,"Tmem8b"
"11839",0,0,0,0,0,0,0,0,"Tmem8c"
"11840",10,6,8,7,0,15,38,14,"Tmem9"
"11841",0,0,0,0,0,5,0,2,"Tmem90a"
"11842",0,0,0,0,0,4,0,1,"Tmem90b"
"11843",0,0,0,0,0,0,0,2,"Tmem91"
"11844",0,9,0,2,8,7,6,2,"Tmem93"
"11845",2,1,6,3,2,1,3,1,"Tmem97"
"11846",1,11,6,0,5,0,1,0,"Tmem98"
"11847",11,2,33,3,11,13,26,12,"Tmem9b"
"11848",2,2,2,0,0,0,0,1,"Tmf1"
"11849",0,0,0,0,0,0,0,0,"Tmie"
"11850",0,0,3,0,0,0,1,0,"Tmod1"
"11851",0,0,2,0,1,1,0,10,"Tmod2"
"11852",3,12,6,3,0,2,1,4,"Tmod3"
"11853",3,10,2,0,0,2,5,14,"Tmpo"
"11854",0,0,0,0,0,0,0,0,"Tmppe"
"11855",0,0,3,0,0,0,0,0,"Tmprss5"
"11856",4,0,0,0,0,0,0,0,"Tmprss7"
"11857",0,43,1,0,0,13,6,22,"Tmsb10"
"11858",0,0,0,0,2,1,3,2,"Tmsb15b1"
"11859",0,0,0,0,0,0,0,0,"Tmsb15b2"
"11860",0,0,0,0,0,1,0,0,"Tmsb15l"
"11861",53,1744,134,299,199,225,167,246,"Tmsb4x"
"11862",0,0,1,0,0,1,0,0,"Tmtc1"
"11863",2,2,1,0,2,3,2,1,"Tmtc2"
"11864",1,0,1,0,0,3,3,2,"Tmtc3"
"11865",0,3,0,0,0,3,0,2,"Tmtc4"
"11866",2,0,1,0,1,3,0,2,"Tmub1"
"11867",10,0,1,2,6,6,9,2,"Tmub2"
"11868",21,6,2,0,1,10,9,15,"Tmx1"
"11869",10,4,8,3,2,4,9,13,"Tmx2"
"11870",3,4,2,1,0,8,7,4,"Tmx3"
"11871",1,0,5,2,0,34,9,6,"Tmx4"
"11872",55,0,0,0,0,1,0,1,"Tnc"
"11873",0,2,0,67,0,0,0,3,"Tnf"
"11874",4,17,0,3,0,3,6,5,"Tnfaip1"
"11875",0,0,0,6,0,0,0,2,"Tnfaip2"
"11876",1,7,0,34,0,0,1,5,"Tnfaip3"
"11877",4,0,0,0,0,0,7,0,"Tnfaip6"
"11878",7,3,0,0,0,0,0,1,"Tnfaip8"
"11879",0,2,0,0,0,0,1,1,"Tnfaip8l1"
"11880",0,0,0,0,0,0,1,0,"Tnfaip8l2"
"11881",0,0,0,0,0,0,0,0,"Tnfaip8l3"
"11882",0,0,0,0,0,0,0,0,"Tnfrsf10b"
"11883",0,0,0,0,0,0,0,0,"Tnfrsf11a"
"11884",0,0,0,0,0,0,0,1,"Tnfrsf11b"
"11885",2,15,0,35,0,2,1,1,"Tnfrsf12a"
"11886",0,0,0,5,0,0,0,0,"Tnfrsf13b"
"11887",0,0,0,0,0,0,0,0,"Tnfrsf14"
"11888",0,0,0,3,0,0,0,0,"Tnfrsf17"
"11889",41,8,1,0,0,6,11,13,"Tnfrsf19"
"11890",0,1,0,7,0,0,6,4,"Tnfrsf1a"
"11891",0,3,0,9,0,0,0,0,"Tnfrsf1b"
"11892",2,2,7,2,3,12,9,12,"Tnfrsf21"
"11893",0,0,0,0,0,0,0,0,"Tnfrsf25"
"11894",0,0,0,0,0,0,0,0,"Tnfsf10"
"11895",1,0,1,1,0,0,2,1,"Tnfsf12"
"11896",0,0,0,0,0,0,0,0,"Tnfsf9"
"11897",8,0,4,0,0,9,3,1,"Tnik"
"11898",1,0,0,11,0,2,1,4,"Tnip1"
"11899",1,1,0,1,0,2,2,0,"Tnip2"
"11900",3,2,10,1,0,6,4,6,"Tnk2"
"11901",0,0,2,0,0,1,7,6,"Tnks"
"11902",0,8,0,1,0,0,1,2,"Tnks1bp1"
"11903",3,2,5,1,2,4,6,6,"Tnks2"
"11904",0,0,2,0,2,0,0,0,"Tnni1"
"11905",0,0,0,0,0,0,0,0,"Tnni2"
"11906",2,1,7,0,0,6,7,7,"Tnpo1"
"11907",6,3,3,2,2,18,2,3,"Tnpo2"
"11908",5,5,3,1,0,6,1,2,"Tnpo3"
"11909",0,0,15,0,4,1,27,3,"Tnr"
"11910",0,2,0,0,0,9,2,3,"Tnrc18"
"11911",1,0,0,0,0,0,3,2,"Tnrc6a"
"11912",1,0,1,0,0,0,2,0,"Tnrc6b"
"11913",1,0,1,0,0,1,1,6,"Tnrc6c"
"11914",2,3,0,1,0,0,0,1,"Tns1"
"11915",8,0,17,5,7,1,5,8,"Tns3"
"11916",18,6,1,0,1,11,3,9,"Tob1"
"11917",7,0,3,0,0,1,4,2,"Tob2"
"11918",0,1,1,0,0,1,0,1,"Toe1"
"11919",4,11,9,3,2,6,12,7,"Tollip"
"11920",15,0,0,1,0,0,4,2,"Tom1l1"
"11921",4,3,3,0,0,15,4,2,"Tom1l2"
"11922",3,6,13,9,0,12,12,4,"Tomm20"
"11923",3,4,11,2,3,7,9,12,"Tomm22"
"11924",0,0,2,0,0,1,2,1,"Tomm34"
"11925",12,0,1,3,1,3,5,14,"Tomm40"
"11926",3,0,3,0,3,3,3,6,"Tomm40l"
"11927",2,0,2,0,3,3,1,4,"Tomm5"
"11928",3,2,0,8,10,6,8,7,"Tomm6"
"11929",4,14,7,5,4,11,7,13,"Tomm7"
"11930",1,1,1,0,2,8,12,11,"Tomm70a"
"11931",0,0,0,0,0,2,0,0,"Tonsl"
"11932",12,0,1,0,0,2,5,4,"Top1"
"11933",1,0,1,0,0,1,0,3,"Top1mt"
"11934",1,2,0,0,0,0,4,11,"Top2a"
"11935",1,0,5,0,0,5,15,20,"Top2b"
"11936",0,0,0,0,0,0,0,0,"Top3a"
"11937",2,5,1,2,1,2,2,1,"Top3b"
"11938",5,1,0,0,0,0,6,1,"Topbp1"
"11939",2,2,1,1,0,2,3,8,"Topors"
"11940",1,2,0,0,0,2,5,3,"Tor1a"
"11941",3,5,1,2,0,2,2,3,"Tor1aip1"
"11942",4,6,10,11,4,3,13,6,"Tor1aip2"
"11943",7,1,3,2,0,1,8,3,"Tor1b"
"11944",2,2,4,4,1,1,7,3,"Tor2a"
"11945",2,0,0,6,0,0,0,0,"Tor3a"
"11946",0,0,2,0,0,2,3,2,"Tox"
"11947",0,0,0,0,0,0,4,1,"Tox2"
"11948",1,5,2,0,0,0,9,4,"Tox3"
"11949",3,2,0,2,1,5,1,0,"Tox4"
"11950",3,0,0,0,0,1,0,0,"Tpbg"
"11951",6,5,0,5,2,0,0,1,"Tpcn1"
"11952",1,0,0,0,0,0,0,0,"Tpcn2"
"11953",1,15,4,7,10,5,1,2,"Tpd52"
"11954",2,5,0,0,0,0,2,0,"Tpd52l1"
"11955",4,4,5,7,4,5,6,6,"Tpd52l2"
"11956",8,6,2,13,5,13,7,13,"Tpi1"
"11957",0,3,1,0,0,0,1,1,"Tpk1"
"11958",0,21,3,0,2,12,33,10,"Tpm1"
"11959",7,3,4,11,4,8,5,11,"Tpm3"
"11960",5,74,1,2,0,2,5,10,"Tpm4"
"11961",2,0,3,0,1,0,4,1,"Tpmt"
"11962",13,9,12,12,5,1,10,1,"Tpp1"
"11963",2,4,3,0,0,3,0,3,"Tpp2"
"11964",0,0,28,2,15,2,3,2,"Tppp"
"11965",6,1,10,0,33,5,0,4,"Tppp3"
"11966",4,6,0,0,0,1,0,7,"Tpr"
"11967",0,2,1,2,0,0,0,2,"Tpra1"
"11968",12,32,7,6,13,6,6,9,"Tprgl"
"11969",3,1,0,2,0,8,1,0,"Tprkb"
"11970",2,0,11,0,13,1,0,0,"Tprn"
"11971",2,3,6,0,6,4,4,5,"Tpst1"
"11972",1,9,0,23,3,5,3,5,"Tpst2"
"11973",4,29,7,13,4,4,6,6,"Tpt1"
"11974",0,0,0,0,0,0,0,0,"Tpt1p"
"11975",0,0,0,0,0,0,1,6,"Tpx2"
"11976",8,5,7,1,0,11,9,17,"Tra2a"
"11977",5,7,2,1,2,14,9,17,"Tra2b"
"11978",1,5,0,1,0,4,3,3,"Trabd"
"11979",0,2,1,1,1,0,0,1,"Tradd"
"11980",0,1,0,4,0,2,0,0,"Traf2"
"11981",4,0,3,1,0,3,2,1,"Traf3"
"11982",1,0,0,0,0,1,4,3,"Traf3ip1"
"11983",0,0,0,23,0,0,0,0,"Traf3ip3"
"11984",1,0,23,0,0,1,28,10,"Traf4"
"11985",5,0,0,0,0,0,0,0,"Traf5"
"11986",0,0,4,3,0,0,1,2,"Traf6"
"11987",8,6,4,4,1,3,12,2,"Traf7"
"11988",4,0,3,1,0,10,3,4,"Trafd1"
"11989",0,0,0,0,0,0,0,0,"Traip"
"11990",11,4,0,0,0,4,4,4,"Trak1"
"11991",3,2,11,2,36,1,1,7,"Trak2"
"11992",2,9,3,1,0,0,4,1,"Tram1"
"11993",3,0,2,0,1,5,8,2,"Tram1l1"
"11994",1,2,0,0,0,2,0,0,"Tram2"
"11995",0,0,0,0,0,7,0,0,"Trank1"
"11996",4,5,5,2,7,1,7,2,"Trap1"
"11997",3,7,5,8,5,3,10,14,"Trappc1"
"11998",3,0,5,3,5,3,3,1,"Trappc10"
"11999",3,0,0,0,0,3,3,0,"Trappc2"
"12000",3,5,9,8,8,2,8,5,"Trappc2l"
"12001",5,11,5,5,5,10,10,9,"Trappc3"
"12002",1,18,1,0,1,7,7,4,"Trappc4"
"12003",2,3,7,1,2,6,3,2,"Trappc5"
"12004",0,5,0,0,0,0,1,4,"Trappc6a"
"12005",3,7,1,3,2,1,1,6,"Trappc6b"
"12006",8,0,3,0,1,3,4,4,"Trappc8"
"12007",0,2,2,1,0,5,1,4,"Trappc9"
"12008",0,2,0,0,0,0,0,0,"Trdmt1"
"12009",0,0,0,130,3,0,8,8,"Trem2"
"12010",2,0,0,0,0,3,5,2,"Trerf1"
"12011",2,0,0,1,0,0,0,0,"Trex1"
"12012",0,7,69,78,358,0,8,3,"Trf"
"12013",0,0,0,0,0,1,0,0,"Trfr2"
"12014",0,0,0,0,0,2,0,0,"Trh"
"12015",0,0,0,0,0,0,0,0,"Trhde"
"12016",0,4,5,3,0,4,2,7,"Triap1"
"12017",2,3,1,6,0,5,6,4,"Trib1"
"12018",35,4,0,0,0,3,6,13,"Trib2"
"12019",17,0,4,0,0,1,14,7,"Tril"
"12020",5,1,2,0,2,2,0,1,"Trim11"
"12021",1,3,0,0,0,0,0,0,"Trim12c"
"12022",2,2,2,0,6,2,1,0,"Trim13"
"12023",0,0,0,0,0,0,0,0,"Trim14"
"12024",0,7,0,0,0,0,0,0,"Trim16"
"12025",11,0,3,0,1,8,4,8,"Trim2"
"12026",0,0,0,0,0,0,0,0,"Trim21"
"12027",1,3,0,0,0,3,0,0,"Trim23"
"12028",2,10,0,0,0,4,1,2,"Trim24"
"12029",5,2,0,2,0,0,0,0,"Trim25"
"12030",3,0,1,1,0,1,5,4,"Trim26"
"12031",2,1,2,1,0,0,2,0,"Trim27"
"12032",9,12,11,10,11,23,17,5,"Trim28"
"12033",1,2,2,0,5,8,0,3,"Trim3"
"12034",0,0,0,0,0,0,0,0,"Trim30a"
"12035",2,0,3,3,1,10,8,11,"Trim32"
"12036",0,0,0,0,0,5,2,4,"Trim33"
"12037",0,2,0,0,0,0,0,0,"Trim34a"
"12038",2,4,4,3,5,14,6,8,"Trim35"
"12039",0,0,2,0,0,2,0,0,"Trim36"
"12040",1,0,2,0,0,0,5,19,"Trim37"
"12041",3,2,1,0,0,0,5,1,"Trim39"
"12042",4,0,5,1,2,3,1,5,"Trim41"
"12043",8,1,3,0,3,11,2,14,"Trim44"
"12044",0,0,0,0,0,10,3,5,"Trim46"
"12045",4,3,0,2,0,0,0,0,"Trim47"
"12046",0,2,0,0,0,0,0,0,"Trim56"
"12047",0,0,1,0,6,1,2,1,"Trim59"
"12048",6,0,1,0,0,3,2,3,"Trim62"
"12049",0,0,0,0,0,3,0,0,"Trim66"
"12050",0,0,0,0,0,1,1,6,"Trim67"
"12051",2,1,0,0,0,0,0,0,"Trim68"
"12052",0,0,0,0,0,0,0,0,"Trim7"
"12053",8,2,4,9,3,12,5,9,"Trim8"
"12054",83,0,0,0,0,6,6,2,"Trim9"
"12055",9,0,3,0,0,4,2,3,"Trio"
"12056",8,5,0,0,2,0,0,3,"Triobp"
"12057",1,3,0,0,0,0,0,0,"Trip10"
"12058",5,0,1,0,0,2,0,0,"Trip11"
"12059",2,1,2,3,0,4,0,6,"Trip12"
"12060",0,0,0,0,0,0,4,1,"Trip13"
"12061",3,1,3,0,2,0,0,0,"Trip4"
"12062",2,0,0,0,0,0,0,0,"Trip6"
"12063",2,1,3,2,0,2,6,2,"Trit1"
"12064",3,1,2,1,1,5,0,3,"Trmt1"
"12065",3,0,0,0,0,1,0,0,"Trmt11"
"12066",3,0,3,3,0,1,2,1,"Trmt112"
"12067",3,0,3,2,1,3,4,6,"Trmt2a"
"12068",0,0,2,1,4,0,0,3,"Trmt2b"
"12069",0,0,0,0,0,0,0,0,"Trmt5"
"12070",2,0,1,1,1,0,1,1,"Trmt6"
"12071",0,0,0,0,0,0,1,0,"Trmt61a"
"12072",2,3,0,0,0,2,2,0,"Trmt61b"
"12073",5,0,0,0,0,1,4,3,"Trmu"
"12074",1,5,3,1,0,2,12,0,"Trnau1ap"
"12075",0,0,0,1,4,4,0,8,"Trnp1"
"12076",2,3,2,0,0,1,7,2,"Trnt1"
"12077",1,0,1,0,0,9,3,9,"Tro"
